ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l2cache_6, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchResp_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchXResp_MInvX, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l2cache_6, stateEvent_AckInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_AckInv_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_AckInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_AckInv_SBInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLine_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLine_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLine_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLineInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLineInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLineInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLineResp_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLineResp_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLineResp_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_GetS, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_6, eventSent_GetX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, eventSent_GetSX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_Write, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_PutS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_PutM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_FetchResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_FetchXResp, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, eventSent_AckInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_NACK, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_GetSResp, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, eventSent_GetXResp, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_6, eventSent_WriteResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_FlushLineResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_Fetch, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_FetchInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_ForceInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_FetchInvX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, eventSent_Inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_Put, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_Get, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_AckMove, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_CustomReq, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_CustomResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_CustomAck, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetS_hit, , Accumulator, 3840088, 0, 28, 196, 4, 7, 7
l2cache_6, latency_GetS_miss, , Accumulator, 3840088, 0, 53641, 7870409, 371, 62, 248
l2cache_6, latency_GetS_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetX_miss, , Accumulator, 3840088, 0, 802, 109890, 6, 109, 178
l2cache_6, latency_GetX_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetSX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetSX_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetSX_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_GetSX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, latency_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSHit_Arrival, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_6, GetXHit_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSXHit_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetXHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSXHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSMiss_Arrival, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_6, GetXMiss_Arrival, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, GetSXMiss_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, CacheHits, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_6, CacheMisses, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l2cache_6, prefetch_evict, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, prefetch_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, prefetch_useful, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_6, prefetch_coherence_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, prefetch_redundant, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_AckPut_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, evict_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, evict_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, evict_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_GetS_E, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_6, stateEvent_GetX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_GetSX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutS_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutS_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutE_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutE_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutE_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutE_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutE_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutE_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutM_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutM_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutM_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutX_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_PutX_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchInvX_E, , Accumulator, 3840088, 0, 8, 8, 8, 1, 1
l2cache_6, stateEvent_FetchInvX_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchInvX_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchInv_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_ForceInv_EInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchResp_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FetchXResp_EInvX, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_6, stateEvent_AckInv_EInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLine_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, stateEvent_FlushLineInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, eventSent_PutE, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, TotalEventsReceived, , Accumulator, 3840088, 0, 774, 774, 774, 1, 1
l2cache_6, TotalEventsReplayed, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, Put_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, Get_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, AckMove_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetS_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, Write_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSX_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, WriteResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, CustomReq_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, CustomResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, CustomAck_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, NULLCMD_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetS_recv, , Accumulator, 3840088, 0, 393, 393, 393, 1, 1
l2cache_6, GetX_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, GetSX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, Write_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, FlushLine_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, FlushLineInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, GetSResp_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, GetXResp_recv, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_6, WriteResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, FlushLineResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, PutS_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, PutM_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, PutE_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, PutX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, Inv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, ForceInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, Fetch_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, FetchInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, FetchInvX_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, FetchResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, FetchXResp_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_6, NACK_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, AckInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, AckPut_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_6, MSHR_occupancy, , Accumulator, 3840088, 0, 54294, 304330, 10213, 0, 11
l2cache_6, Bank_conflicts, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu7, read_reqs, , Accumulator, 3840088, 0, 4000, 4000, 4000, 1, 1
cpu7, write_reqs, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
cpu7, custom_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu7, split_read_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu7, split_write_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu7, split_custom_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu7, cycles_with_issue, , Accumulator, 3840088, 0, 3035, 3035, 3035, 1, 1
cpu7, cycles_no_issue, , Accumulator, 3840088, 0, 7177, 7177, 7177, 1, 1
cpu7, total_bytes_read, , Accumulator, 3840088, 0, 16000, 64000, 4000, 4, 4
cpu7, total_bytes_write, , Accumulator, 3840088, 0, 8000, 32000, 2000, 4, 4
cpu7, total_bytes_custom, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu7, req_latency, , Accumulator, 3840088, 0, 68508, 2000216, 6000, 1, 98
cpu7, time, , Accumulator, 3840088, 0, 3840, 14745600, 1, 3840, 3840
cpu7, cycles_hit_fence, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu7, cycles_max_issue, , Accumulator, 3840088, 0, 980, 980, 980, 1, 1
cpu7, cycles_max_reorder, , Accumulator, 3840088, 0, 30, 30, 30, 1, 1
cpu7, cycles, , Accumulator, 3840088, 0, 10213, 10213, 10213, 1, 1
l1cache_7, prefetch_opportunities, , Accumulator, 3840088, 0, 6000, 6000, 6000, 1, 1
l1cache_7, prefetches_issued, , Accumulator, 3840088, 0, 363, 363, 363, 1, 1
l1cache_7, prefetches_canceled_by_page_boundary, , Accumulator, 3840088, 0, 324, 324, 324, 1, 1
l1cache_7, prefetches_canceled_by_history, , Accumulator, 3840088, 0, 5637, 5637, 5637, 1, 1
l1cache_7, Prefetch_requests, , Accumulator, 3840088, 0, 363, 363, 363, 1, 1
l1cache_7, Prefetch_drops, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, default_stat, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetS_I, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_7, stateEvent_GetS_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetS_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetX_I, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_7, stateEvent_GetX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetX_M, , Accumulator, 3840088, 0, 1875, 1875, 1875, 1, 1
l1cache_7, stateEvent_GetSX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetSX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetSX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetSResp_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_GetXResp_IS, , Accumulator, 3840088, 0, 372, 372, 372, 1, 1
l1cache_7, stateEvent_GetXResp_IM, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_7, stateEvent_GetXResp_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Inv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Inv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Inv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Inv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Inv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Inv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Inv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInvX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInvX_M, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l1cache_7, stateEvent_FetchInvX_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInvX_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInvX_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInvX_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Fetch_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Fetch_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Fetch_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Fetch_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Fetch_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Fetch_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_Fetch_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FetchInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLine_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLine_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLine_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLineInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLineInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLineInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLineResp_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLineResp_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, stateEvent_FlushLineResp_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_GetS, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_7, eventSent_GetX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_7, eventSent_GetSX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_Write, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_PutM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_NACK, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_FetchResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_FetchXResp, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_7, eventSent_AckInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_GetSResp, , Accumulator, 3840088, 0, 4000, 4000, 4000, 1, 1
l1cache_7, eventSent_GetXResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_WriteResp, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
l1cache_7, eventSent_FlushLineResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_Put, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_Get, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_AckMove, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_CustomReq, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_CustomResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, eventSent_CustomAck, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, EventStalledForLockedCacheline, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, evict_I, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l1cache_7, evict_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, evict_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, evict_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, evict_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, evict_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, evict_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_GetS_hit, , Accumulator, 3840088, 0, 151494, 11657072, 3988, 5, 260
l1cache_7, latency_GetS_miss, , Accumulator, 3840088, 0, 55947, 8582521, 372, 13, 264
l1cache_7, latency_GetX_hit, , Accumulator, 3840088, 0, 23121, 1709493, 1994, 4, 196
l1cache_7, latency_GetX_miss, , Accumulator, 3840088, 0, 908, 140796, 6, 119, 199
l1cache_7, latency_GetX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_GetSX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_GetSX_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_GetSX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_FlushLine_fail, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, latency_FlushLineInv_fail, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_7, GetSHit_Arrival, , Accumulator, 3840088, 0, 2832, 2832, 2832, 1, 1
